,1,2,3,4,5,6,7,8,9,10
RERFGC1B_STOMACH,-0.22752394408190818,0.04458416107242309,-0.0014564141217336991,-0.2119363378201642,0.2046167164304896,-0.04089079494264655,-0.10592754058880016,-0.06746959991019652,-0.060975354429121886,-0.08055551583355083
8MGBA_CENTRAL_NERVOUS_SYSTEM,-0.08231751604756608,-0.08114945061994262,0.13127262092347391,-0.0003789909225224864,-0.020337416738169776,-0.04759998181443934,-0.005147983967024081,-0.08093430792248024,-0.12433648743704966,-0.038958983968806364
HEYA8_OVARY,-0.22677071183353897,-0.13662680827561685,0.04056847490083505,-0.18677085541276942,0.16921167047563868,-0.06094721023010174,-0.14551140726681694,-0.1913541671614092,-0.3168587828179117,-0.14981153599613273
KMRC1_KIDNEY,-0.3898548492774993,0.0672950703686544,0.10430463765417967,-0.25719039817990674,0.11754748407642351,-0.17587442049187424,-0.05121120168783816,-0.27798068594508824,-0.407033423833001,-0.09583371676199787
NCIH1184_LUNG,0.12449857465100828,0.06174728577412549,-0.23824689539719165,0.3418183781004101,-0.2324532938125312,0.15543123451567142,0.3269085434127133,0.33878883354547856,0.15438502416090075,0.02895850071828876
NCIH460_LUNG,-0.2505581384733125,-0.022923417573389275,0.07469680824971622,-0.3446181910287985,0.20011388451265538,-0.0469227280290911,-0.2064540290610532,-0.1995499180291062,-0.36621686168519985,-0.08086652931342346
DMS114_LUNG,-0.05746703647447531,0.04467364724522359,-0.04922599695103672,0.08436894366422582,-0.09102718222428724,0.07688696683174405,0.03449845438562835,0.11184105978151795,-0.027439693176561954,0.03268171985012114
JMSU1_URINARY_TRACT,-0.14013397597349425,0.07653749956351638,-0.14397349003550838,0.05374023335729297,-0.04163137929440253,0.0693748331301166,0.055734653656310085,0.2298345460175115,-0.0700393361596331,-0.07198844649018839
KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.41614336396892654,-0.15881263115604816,-0.19911364893177178,0.47396664512873543,-0.3062853775638613,0.2360954508493862,0.08620220661816316,0.14937059908435096,0.2591380876778624,0.05189237311044309
IMR32_AUTONOMIC_GANGLIA,0.38566455297696906,0.029711859632090457,-0.3121593406020096,0.49638410174147196,-0.35307951299591406,0.26100985733730486,0.3586409895157019,0.332735984028758,0.3132593111569463,0.07555028926228263
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.5037837770806494,0.015217125154943681,-0.2729117505856742,0.5533129696701408,-0.41165108715532817,0.2682469404633356,0.2494254734515649,0.42784666352639594,0.5073132634716939,0.17451373534322084
DU145_PROSTATE,-0.3537866418948338,-0.042872818834622115,0.04721332654967264,-0.3227543873085253,0.2684800003955616,-0.14617035133303474,-0.19561181868666533,-0.1828411364958543,-0.3653408132307185,-0.10136632755684905
SKMEL2_SKIN,-0.1392153800216506,0.09226385368353265,0.17474365867131159,-0.12173989924249512,-0.06765634051768829,-0.047923949540171894,-0.05912215877413064,-0.19312604281732268,-0.40347312199466867,-0.005460613150658533
KYSE70_OESOPHAGUS,-0.05216252742039832,-0.05606043735784698,0.19426760494227668,-0.1701241157874964,0.1266256738543765,-0.0349591242619165,-0.024370032123654215,-0.18589276604593255,0.1442226185103141,-0.0061712757531416015
NCIH1915_LUNG,0.0024499975521067655,-0.033293141167454146,0.0343295499004463,-0.008752364455621622,0.012281193010784746,0.026203441382090152,-0.025194589675479932,-0.034089407698635034,-0.15035653990553494,-0.015293893019033923
